fuel,unit,summary_stat,subsample,summary_time,time_period,segmentation_variable_1,segment_1_value,value,n_sample,n_statistic,mean_temp,mean_hdd,decimal_places,weekday_weekend,mean_floor_area,n_mean_floor_area,mean_bedrooms,n_mean_bedrooms,mean_occupants,n_mean_occupants
Gas,kWh,standard deviation,all,Dec-21,2021,None,None,35.957,8661.0,8661.0,6.827000000000001,8.738,3.0,both,95.55154655376131,7617.0,2.9189509439924164,12659.0,2.2773861386138607,12625.0
Gas,kWh,median,all,Dec-21,2021,None,None,56.652,8661.0,10.0,6.827000000000001,8.738,3.0,both,95.55154655376131,7617.0,2.9189509439924164,12659.0,2.2773861386138607,12625.0
Gas,kWh,75th percentile,all,Dec-21,2021,None,None,79.178,8661.0,10.0,6.827000000000001,8.738,3.0,both,95.55154655376131,7617.0,2.9189509439924164,12659.0,2.2773861386138607,12625.0
Gas,kWh,25th percentile,all,Dec-21,2021,None,None,38.632,8661.0,10.0,6.827000000000001,8.738,3.0,both,95.55154655376131,7617.0,2.9189509439924164,12659.0,2.2773861386138607,12625.0
Net Electricity,Wh,mean,all,00:30,2021,None,None,145.667,10777.0,10777.0,9.128,,3.0,both,95.55154655376131,7617.0,2.9189509439924164,12659.0,2.2773861386138607,12625.0
Net Electricity,Wh,standard deviation,all,00:30,2021,None,None,166.918,10777.0,10777.0,9.128,,3.0,both,95.55154655376131,7617.0,2.9189509439924164,12659.0,2.2773861386138607,12625.0
Net Electricity,Wh,median,all,00:30,2021,None,None,99.568,10777.0,10.0,9.128,,3.0,both,95.55154655376131,7617.0,2.9189509439924164,12659.0,2.2773861386138607,12625.0
Net Electricity,Wh,75th percentile,all,00:30,2021,None,None,169.132,10777.0,10.0,9.128,,3.0,both,95.55154655376131,7617.0,2.9189509439924164,12659.0,2.2773861386138607,12625.0
Net Electricity,Wh,25th percentile,all,00:30,2021,None,None,61.372,10777.0,10.0,9.128,,3.0,both,95.55154655376131,7617.0,2.9189509439924164,12659.0,2.2773861386138607,12625.0
Gas,Wh,mean,all,00:30,2021,None,None,200.66299999999998,7737.0,7737.0,9.16,,3.0,both,95.55154655376131,7617.0,2.9189509439924164,12659.0,2.2773861386138607,12625.0
Gas,Wh,standard deviation,all,00:30,2021,None,None,361.588,7737.0,7737.0,9.16,,3.0,both,95.55154655376131,7617.0,2.9189509439924164,12659.0,2.2773861386138607,12625.0
Gas,Wh,median,all,00:30,2021,None,None,64.893,7737.0,10.0,9.16,,3.0,both,95.55154655376131,7617.0,2.9189509439924164,12659.0,2.2773861386138607,12625.0
Gas,Wh,75th percentile,all,00:30,2021,None,None,221.375,7737.0,10.0,9.16,,3.0,both,95.55154655376131,7617.0,2.9189509439924164,12659.0,2.2773861386138607,12625.0
Gas,Wh,25th percentile,all,00:30,2021,None,None,14.537,7737.0,10.0,9.16,,3.0,both,95.55154655376131,7617.0,2.9189509439924164,12659.0,2.2773861386138607,12625.0
Net Electricity,Wh,mean,all,01:00,2021,None,None,148.863,10768.0,10768.0,8.874,,3.0,both,95.55154655376131,7617.0,2.9189509439924164,12659.0,2.2773861386138607,12625.0
Net Electricity,Wh,standard deviation,all,01:00,2021,None,None,219.851,10768.0,10768.0,8.874,,3.0,both,95.55154655376131,7617.0,2.9189509439924164,12659.0,2.2773861386138607,12625.0
Net Electricity,Wh,median,all,01:00,2021,None,None,91.35700000000001,10768.0,10.0,8.874,,3.0,both,95.55154655376131,7617.0,2.9189509439924164,12659.0,2.2773861386138607,12625.0
Net Electricity,Wh,75th percentile,all,01:00,2021,None,None,157.19299999999998,10768.0,10.0,8.874,,3.0,both,95.55154655376131,7617.0,2.9189509439924164,12659.0,2.2773861386138607,12625.0
Net Electricity,Wh,25th percentile,all,01:00,2021,None,None,56.20399999999999,10768.0,10.0,8.874,,3.0,both,95.55154655376131,7617.0,2.9189509439924164,12659.0,2.2773861386138607,12625.0
Gas,Wh,mean,all,01:00,2021,None,None,174.47099999999998,7740.0,7740.0,8.902000000000001,,3.0,both,95.55154655376131,7617.0,2.9189509439924164,12659.0,2.2773861386138607,12625.0
Gas,Wh,standard deviation,all,01:00,2021,None,None,324.121,7740.0,7740.0,8.902000000000001,,3.0,both,95.55154655376131,7617.0,2.9189509439924164,12659.0,2.2773861386138607,12625.0
Gas,Wh,median,all,01:00,2021,None,None,48.92100000000001,7740.0,10.0,8.902000000000001,,3.0,both,95.55154655376131,7617.0,2.9189509439924164,12659.0,2.2773861386138607,12625.0
Gas,Wh,75th percentile,all,01:00,2021,None,None,180.541,7740.0,10.0,8.902000000000001,,3.0,both,95.55154655376131,7617.0,2.9189509439924164,12659.0,2.2773861386138607,12625.0
Gas,Wh,25th percentile,all,01:00,2021,None,None,9.642999999999999,7740.0,10.0,8.902000000000001,,3.0,both,95.55154655376131,7617.0,2.9189509439924164,12659.0,2.2773861386138607,12625.0
Net Electricity,Wh,mean,all,01:30,2021,None,None,143.20600000000002,10789.0,10789.0,8.874,,3.0,both,95.55154655376131,7617.0,2.9189509439924164,12659.0,2.2773861386138607,12625.0
Net Electricity,Wh,standard deviation,all,01:30,2021,None,None,229.392,10789.0,10789.0,8.874,,3.0,both,95.55154655376131,7617.0,2.9189509439924164,12659.0,2.2773861386138607,12625.0
Net Electricity,Wh,median,all,01:30,2021,None,None,84.677,10789.0,10.0,8.874,,3.0,both,95.55154655376131,7617.0,2.9189509439924164,12659.0,2.2773861386138607,12625.0
Net Electricity,Wh,75th percentile,all,01:30,2021,None,None,143.884,10789.0,10.0,8.874,,3.0,both,95.55154655376131,7617.0,2.9189509439924164,12659.0,2.2773861386138607,12625.0
Net Electricity,Wh,25th percentile,all,01:30,2021,None,None,52.894,10789.0,10.0,8.874,,3.0,both,95.55154655376131,7617.0,2.9189509439924164,12659.0,2.2773861386138607,12625.0
Gas,Wh,mean,all,01:30,2021,None,None,176.75900000000001,7782.0,7782.0,8.901,,3.0,both,95.55154655376131,7617.0,2.9189509439924164,12659.0,2.2773861386138607,12625.0
Gas,Wh,standard deviation,all,01:30,2021,None,None,342.661,7782.0,7782.0,8.901,,3.0,both,95.55154655376131,7617.0,2.9189509439924164,12659.0,2.2773861386138607,12625.0
Gas,Wh,median,all,01:30,2021,None,None,45.893,7782.0,10.0,8.901,,3.0,both,95.55154655376131,7617.0,2.9189509439924164,12659.0,2.2773861386138607,12625.0
Gas,Wh,75th percentile,all,01:30,2021,None,None,173.53400000000002,7782.0,10.0,8.901,,3.0,both,95.55154655376131,7617.0,2.9189509439924164,12659.0,2.2773861386138607,12625.0
Gas,Wh,25th percentile,all,01:30,2021,None,None,7.562,7782.0,10.0,8.901,,3.0,both,95.55154655376131,7617.0,2.9189509439924164,12659.0,2.2773861386138607,12625.0
Net Electricity,Wh,mean,all,02:00,2021,None,None,139.725,10790.0,10790.0,8.673,,3.0,both,95.55154655376131,7617.0,2.9189509439924164,12659.0,2.2773861386138607,12625.0
Net Electricity,Wh,standard deviation,all,02:00,2021,None,None,247.929,10790.0,10790.0,8.673,,3.0,both,95.55154655376131,7617.0,2.9189509439924164,12659.0,2.2773861386138607,12625.0
Net Electricity,Wh,median,all,02:00,2021,None,None,80.666,10790.0,10.0,8.673,,3.0,both,95.55154655376131,7617.0,2.9189509439924164,12659.0,2.2773861386138607,12625.0
Net Electricity,Wh,75th percentile,all,02:00,2021,None,None,136.017,10790.0,10.0,8.673,,3.0,both,95.55154655376131,7617.0,2.9189509439924164,12659.0,2.2773861386138607,12625.0
Net Electricity,Wh,25th percentile,all,02:00,2021,None,None,50.448,10790.0,10.0,8.673,,3.0,both,95.55154655376131,7617.0,2.9189509439924164,12659.0,2.2773861386138607,12625.0
Gas,Wh,mean,all,02:00,2021,None,None,163.919,7792.0,7792.0,8.699,,3.0,both,95.55154655376131,7617.0,2.9189509439924164,12659.0,2.2773861386138607,12625.0
Gas,Wh,standard deviation,all,02:00,2021,None,None,318.337,7792.0,7792.0,8.699,,3.0,both,95.55154655376131,7617.0,2.9189509439924164,12659.0,2.2773861386138607,12625.0
Gas,Wh,median,all,02:00,2021,None,None,42.476000000000006,7792.0,10.0,8.699,,3.0,both,95.55154655376131,7617.0,2.9189509439924164,12659.0,2.2773861386138607,12625.0
Gas,Wh,75th percentile,all,02:00,2021,None,None,156.621,7792.0,10.0,8.699,,3.0,both,95.55154655376131,7617.0,2.9189509439924164,12659.0,2.2773861386138607,12625.0
Gas,Wh,25th percentile,all,02:00,2021,None,None,5.531000000000001,7792.0,10.0,8.699,,3.0,both,95.55154655376131,7617.0,2.9189509439924164,12659.0,2.2773861386138607,12625.0
Net Electricity,Wh,mean,all,02:30,2021,None,None,134.766,10789.0,10789.0,8.673,,3.0,both,95.55154655376131,7617.0,2.9189509439924164,12659.0,2.2773861386138607,12625.0
Net Electricity,Wh,standard deviation,all,02:30,2021,None,None,235.898,10789.0,10789.0,8.673,,3.0,both,95.55154655376131,7617.0,2.9189509439924164,12659.0,2.2773861386138607,12625.0
Net Electricity,Wh,median,all,02:30,2021,None,None,77.934,10789.0,10.0,8.673,,3.0,both,95.55154655376131,7617.0,2.9189509439924164,12659.0,2.2773861386138607,12625.0
Net Electricity,Wh,75th percentile,all,02:30,2021,None,None,131.64700000000002,10789.0,10.0,8.673,,3.0,both,95.55154655376131,7617.0,2.9189509439924164,12659.0,2.2773861386138607,12625.0
Net Electricity,Wh,25th percentile,all,02:30,2021,None,None,49.22,10789.0,10.0,8.673,,3.0,both,95.55154655376131,7617.0,2.9189509439924164,12659.0,2.2773861386138607,12625.0
Gas,Wh,mean,all,02:30,2021,None,None,165.62,7788.0,7788.0,8.699,,3.0,both,95.55154655376131,7617.0,2.9189509439924164,12659.0,2.2773861386138607,12625.0
Gas,Wh,standard deviation,all,02:30,2021,None,None,324.685,7788.0,7788.0,8.699,,3.0,both,95.55154655376131,7617.0,2.9189509439924164,12659.0,2.2773861386138607,12625.0
Gas,Wh,median,all,02:30,2021,None,None,40.696,7788.0,10.0,8.699,,3.0,both,95.55154655376131,7617.0,2.9189509439924164,12659.0,2.2773861386138607,12625.0
Gas,Wh,75th percentile,all,02:30,2021,None,None,154.27100000000002,7788.0,10.0,8.699,,3.0,both,95.55154655376131,7617.0,2.9189509439924164,12659.0,2.2773861386138607,12625.0
Gas,Wh,25th percentile,all,02:30,2021,None,None,4.655,7788.0,10.0,8.699,,3.0,both,95.55154655376131,7617.0,2.9189509439924164,12659.0,2.2773861386138607,12625.0
Net Electricity,Wh,mean,all,03:00,2021,None,None,130.231,10789.0,10789.0,8.488,,3.0,both,95.55154655376131,7617.0,2.9189509439924164,12659.0,2.2773861386138607,12625.0
Net Electricity,Wh,standard deviation,all,03:00,2021,None,None,222.81799999999998,10789.0,10789.0,8.488,,3.0,both,95.55154655376131,7617.0,2.9189509439924164,12659.0,2.2773861386138607,12625.0
Net Electricity,Wh,median,all,03:00,2021,None,None,75.462,10789.0,10.0,8.488,,3.0,both,95.55154655376131,7617.0,2.9189509439924164,12659.0,2.2773861386138607,12625.0
Net Electricity,Wh,75th percentile,all,03:00,2021,None,None,127.242,10789.0,10.0,8.488,,3.0,both,95.55154655376131,7617.0,2.9189509439924164,12659.0,2.2773861386138607,12625.0
Net Electricity,Wh,25th percentile,all,03:00,2021,None,None,47.692,10789.0,10.0,8.488,,3.0,both,95.55154655376131,7617.0,2.9189509439924164,12659.0,2.2773861386138607,12625.0
Gas,Wh,mean,all,03:00,2021,None,None,168.768,7792.0,7792.0,8.512,,3.0,both,95.55154655376131,7617.0,2.9189509439924164,12659.0,2.2773861386138607,12625.0
Gas,Wh,standard deviation,all,03:00,2021,None,None,328.379,7792.0,7792.0,8.512,,3.0,both,95.55154655376131,7617.0,2.9189509439924164,12659.0,2.2773861386138607,12625.0
Gas,Wh,median,all,03:00,2021,None,None,40.83,7792.0,10.0,8.512,,3.0,both,95.55154655376131,7617.0,2.9189509439924164,12659.0,2.2773861386138607,12625.0
Gas,Wh,75th percentile,all,03:00,2021,None,None,162.613,7792.0,10.0,8.512,,3.0,both,95.55154655376131,7617.0,2.9189509439924164,12659.0,2.2773861386138607,12625.0
Gas,Wh,25th percentile,all,03:00,2021,None,None,4.681,7792.0,10.0,8.512,,3.0,both,95.55154655376131,7617.0,2.9189509439924164,12659.0,2.2773861386138607,12625.0
Net Electricity,Wh,mean,all,03:30,2021,None,None,125.88600000000001,10789.0,10789.0,8.488,,3.0,both,95.55154655376131,7617.0,2.9189509439924164,12659.0,2.2773861386138607,12625.0
Net Electricity,Wh,standard deviation,all,03:30,2021,None,None,206.483,10789.0,10789.0,8.488,,3.0,both,95.55154655376131,7617.0,2.9189509439924164,12659.0,2.2773861386138607,12625.0
Net Electricity,Wh,median,all,03:30,2021,None,None,73.979,10789.0,10.0,8.488,,3.0,both,95.55154655376131,7617.0,2.9189509439924164,12659.0,2.2773861386138607,12625.0
Net Electricity,Wh,75th percentile,all,03:30,2021,None,None,125.229,10789.0,10.0,8.488,,3.0,both,95.55154655376131,7617.0,2.9189509439924164,12659.0,2.2773861386138607,12625.0
Net Electricity,Wh,25th percentile,all,03:30,2021,None,None,46.964,10789.0,10.0,8.488,,3.0,both,95.55154655376131,7617.0,2.9189509439924164,12659.0,2.2773861386138607,12625.0
Gas,Wh,mean,all,03:30,2021,None,None,177.19099999999997,7788.0,7788.0,8.511000000000001,,3.0,both,95.55154655376131,7617.0,2.9189509439924164,12659.0,2.2773861386138607,12625.0
Gas,Wh,standard deviation,all,03:30,2021,None,None,345.723,7788.0,7788.0,8.511000000000001,,3.0,both,95.55154655376131,7617.0,2.9189509439924164,12659.0,2.2773861386138607,12625.0
Gas,Wh,median,all,03:30,2021,None,None,42.239,7788.0,10.0,8.511000000000001,,3.0,both,95.55154655376131,7617.0,2.9189509439924164,12659.0,2.2773861386138607,12625.0
Gas,Wh,75th percentile,all,03:30,2021,None,None,173.74200000000002,7788.0,10.0,8.511000000000001,,3.0,both,95.55154655376131,7617.0,2.9189509439924164,12659.0,2.2773861386138607,12625.0
Gas,Wh,25th percentile,all,03:30,2021,None,None,4.477,7788.0,10.0,8.511000000000001,,3.0,both,95.55154655376131,7617.0,2.9189509439924164,12659.0,2.2773861386138607,12625.0
Net Electricity,Wh,mean,all,04:00,2021,None,None,122.072,10789.0,10789.0,8.357000000000001,,3.0,both,95.55154655376131,7617.0,2.9189509439924164,12659.0,2.2773861386138607,12625.0
Net Electricity,Wh,standard deviation,all,04:00,2021,None,None,193.42700000000002,10789.0,10789.0,8.357000000000001,,3.0,both,95.55154655376131,7617.0,2.9189509439924164,12659.0,2.2773861386138607,12625.0
Net Electricity,Wh,median,all,04:00,2021,None,None,72.783,10789.0,10.0,8.357000000000001,,3.0,both,95.55154655376131,7617.0,2.9189509439924164,12659.0,2.2773861386138607,12625.0
Net Electricity,Wh,75th percentile,all,04:00,2021,None,None,122.90299999999999,10789.0,10.0,8.357000000000001,,3.0,both,95.55154655376131,7617.0,2.9189509439924164,12659.0,2.2773861386138607,12625.0
Net Electricity,Wh,25th percentile,all,04:00,2021,None,None,46.368,10789.0,10.0,8.357000000000001,,3.0,both,95.55154655376131,7617.0,2.9189509439924164,12659.0,2.2773861386138607,12625.0
Gas,Wh,mean,all,04:00,2021,None,None,193.083,7786.0,7786.0,8.378,,3.0,both,95.55154655376131,7617.0,2.9189509439924164,12659.0,2.2773861386138607,12625.0
Gas,Wh,standard deviation,all,04:00,2021,None,None,370.005,7786.0,7786.0,8.378,,3.0,both,95.55154655376131,7617.0,2.9189509439924164,12659.0,2.2773861386138607,12625.0
Gas,Wh,median,all,04:00,2021,None,None,45.828,7786.0,10.0,8.378,,3.0,both,95.55154655376131,7617.0,2.9189509439924164,12659.0,2.2773861386138607,12625.0
Gas,Wh,75th percentile,all,04:00,2021,None,None,196.457,7786.0,10.0,8.378,,3.0,both,95.55154655376131,7617.0,2.9189509439924164,12659.0,2.2773861386138607,12625.0
Gas,Wh,25th percentile,all,04:00,2021,None,None,5.5,7786.0,10.0,8.378,,3.0,both,95.55154655376131,7617.0,2.9189509439924164,12659.0,2.2773861386138607,12625.0
Net Electricity,Wh,mean,all,04:30,2021,None,None,118.87700000000001,10789.0,10789.0,8.357000000000001,,3.0,both,95.55154655376131,7617.0,2.9189509439924164,12659.0,2.2773861386138607,12625.0
Net Electricity,Wh,standard deviation,all,04:30,2021,None,None,178.243,10789.0,10789.0,8.357000000000001,,3.0,both,95.55154655376131,7617.0,2.9189509439924164,12659.0,2.2773861386138607,12625.0
Net Electricity,Wh,median,all,04:30,2021,None,None,72.547,10789.0,10.0,8.357000000000001,,3.0,both,95.55154655376131,7617.0,2.9189509439924164,12659.0,2.2773861386138607,12625.0
Net Electricity,Wh,75th percentile,all,04:30,2021,None,None,122.06,10789.0,10.0,8.357000000000001,,3.0,both,95.55154655376131,7617.0,2.9189509439924164,12659.0,2.2773861386138607,12625.0
Net Electricity,Wh,25th percentile,all,04:30,2021,None,None,46.122,10789.0,10.0,8.357000000000001,,3.0,both,95.55154655376131,7617.0,2.9189509439924164,12659.0,2.2773861386138607,12625.0
Gas,Wh,mean,all,04:30,2021,None,None,224.472,7792.0,7792.0,8.379,,3.0,both,95.55154655376131,7617.0,2.9189509439924164,12659.0,2.2773861386138607,12625.0
Gas,Wh,standard deviation,all,04:30,2021,None,None,425.835,7792.0,7792.0,8.379,,3.0,both,95.55154655376131,7617.0,2.9189509439924164,12659.0,2.2773861386138607,12625.0
Gas,Wh,median,all,04:30,2021,None,None,52.735,7792.0,10.0,8.379,,3.0,both,95.55154655376131,7617.0,2.9189509439924164,12659.0,2.2773861386138607,12625.0
Gas,Wh,75th percentile,all,04:30,2021,None,None,235.748,7792.0,10.0,8.379,,3.0,both,95.55154655376131,7617.0,2.9189509439924164,12659.0,2.2773861386138607,12625.0
Gas,Wh,25th percentile,all,04:30,2021,None,None,7.444,7792.0,10.0,8.379,,3.0,both,95.55154655376131,7617.0,2.9189509439924164,12659.0,2.2773861386138607,12625.0
Net Electricity,Wh,mean,all,05:00,2021,None,None,116.35700000000001,10789.0,10789.0,8.288,,3.0,both,95.55154655376131,7617.0,2.9189509439924164,12659.0,2.2773861386138607,12625.0
Net Electricity,Wh,standard deviation,all,05:00,2021,None,None,160.66,10789.0,10789.0,8.288,,3.0,both,95.55154655376131,7617.0,2.9189509439924164,12659.0,2.2773861386138607,12625.0
Net Electricity,Wh,median,all,05:00,2021,None,None,73.00399999999999,10789.0,10.0,8.288,,3.0,both,95.55154655376131,7617.0,2.9189509439924164,12659.0,2.2773861386138607,12625.0
Net Electricity,Wh,75th percentile,all,05:00,2021,None,None,122.12700000000001,10789.0,10.0,8.288,,3.0,both,95.55154655376131,7617.0,2.9189509439924164,12659.0,2.2773861386138607,12625.0
Net Electricity,Wh,25th percentile,all,05:00,2021,None,None,46.505,10789.0,10.0,8.288,,3.0,both,95.55154655376131,7617.0,2.9189509439924164,12659.0,2.2773861386138607,12625.0
Gas,Wh,mean,all,05:00,2021,None,None,295.893,7796.0,7796.0,8.31,,3.0,both,95.55154655376131,7617.0,2.9189509439924164,12659.0,2.2773861386138607,12625.0
Gas,Wh,standard deviation,all,05:00,2021,None,None,556.58,7796.0,7796.0,8.31,,3.0,both,95.55154655376131,7617.0,2.9189509439924164,12659.0,2.2773861386138607,12625.0
Gas,Wh,median,all,05:00,2021,None,None,67.154,7796.0,10.0,8.31,,3.0,both,95.55154655376131,7617.0,2.9189509439924164,12659.0,2.2773861386138607,12625.0
Gas,Wh,75th percentile,all,05:00,2021,None,None,318.676,7796.0,10.0,8.31,,3.0,both,95.55154655376131,7617.0,2.9189509439924164,12659.0,2.2773861386138607,12625.0
Gas,Wh,25th percentile,all,05:00,2021,None,None,10.852,7796.0,10.0,8.31,,3.0,both,95.55154655376131,7617.0,2.9189509439924164,12659.0,2.2773861386138607,12625.0
Net Electricity,Wh,mean,all,05:30,2021,None,None,119.723,10788.0,10788.0,8.288,,3.0,both,95.55154655376131,7617.0,2.9189509439924164,12659.0,2.2773861386138607,12625.0
Net Electricity,Wh,standard deviation,all,05:30,2021,None,None,160.546,10788.0,10788.0,8.288,,3.0,both,95.55154655376131,7617.0,2.9189509439924164,12659.0,2.2773861386138607,12625.0
Net Electricity,Wh,median,all,05:30,2021,None,None,75.783,10788.0,10.0,8.288,,3.0,both,95.55154655376131,7617.0,2.9189509439924164,12659.0,2.2773861386138607,12625.0
Net Electricity,Wh,75th percentile,all,05:30,2021,None,None,128.013,10788.0,10.0,8.288,,3.0,both,95.55154655376131,7617.0,2.9189509439924164,12659.0,2.2773861386138607,12625.0
Net Electricity,Wh,25th percentile,all,05:30,2021,None,None,47.894,10788.0,10.0,8.288,,3.0,both,95.55154655376131,7617.0,2.9189509439924164,12659.0,2.2773861386138607,12625.0
Gas,Wh,mean,all,05:30,2021,None,None,440.805,7795.0,7795.0,8.31,,3.0,both,95.55154655376131,7617.0,2.9189509439924164,12659.0,2.2773861386138607,12625.0
Gas,Wh,standard deviation,all,05:30,2021,None,None,782.2489999999999,7795.0,7795.0,8.31,,3.0,both,95.55154655376131,7617.0,2.9189509439924164,12659.0,2.2773861386138607,12625.0
Gas,Wh,median,all,05:30,2021,None,None,111.287,7795.0,10.0,8.31,,3.0,both,95.55154655376131,7617.0,2.9189509439924164,12659.0,2.2773861386138607,12625.0
Gas,Wh,75th percentile,all,05:30,2021,None,None,514.389,7795.0,10.0,8.31,,3.0,both,95.55154655376131,7617.0,2.9189509439924164,12659.0,2.2773861386138607,12625.0
